,ACACT1r,BISS,HMGR,HMGS,IPDDI,GRTT,LIMS,ERG1,NudB,MVD1,ERG8,GND,FRD2,PPC,FUM,PFK,SUCDi,FDH4pp,ICDHyr,PFL,ACKr,ENO,PGI,PGK,RPI,SUCOAS,TPI,TALA,FRD3,FBA,GAPD,FBP,PTAr,PDH,ACALD,FHL,CS,G6PDH2r,PYK,AKGDH,PDXPP,PPCK,PPS,ACONTa,ME1,TKT1,ACS,TKT2,MDH2,ACONTb,PGM,MDH,ME2,YPL069C,GLYCL
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4.415640506619238,-0.8020606223880912,1.3590810933048283,-0.2691866328153889,2.8838069824954773,-0.4594316186372975,4.982552397038541,4.729719046089141,2.732016378194473,4.148074515603773,1.2647563416350562,-0.44533164186399027,-1.1492419537679932,0.1410487891737717,0.3410337976932029,0.05262600406751061,-0.04244783131603336,1.5990376859328792,0.4430110562018749,-1.3218719468774351,-1.216109580526427,-0.5491991485197603,-0.3093562118255844,-0.47874320489321204,0.33188493176660017,0.860420270891223,-0.2655267627792312,0.7091316487881484,-0.7718006812416157,-0.4832944821640475,-0.45410023866021604,-1.0228006472974445,-0.6299911735486324,-0.4856476084149745,-0.8396755155122644,-1.0183332063562158,1.6275229629492018,-0.19429859679490957,-0.6929274685631548,0.062286805290550216,-0.6251515908368552,-0.6621554863303172,0.012711051749553988,1.6742298388182435,0.368266809554232,-0.375064321635261,-0.13588342808177303,2.138414028697095,0.03148235725275146,1.0172652275964176,-0.3533769954462155,1.066110446729417,0.2200215168737008,3.5574651499014203,-0.4856476084149745
8,4.795183615640688,0.08246216019197297,1.1202942337177118,0.6352357072023798,3.1392053053059277,0.6280312226130419,5.164970555804015,5.126043111821493,1.0485801804450618,4.739172784424882,1.59918636986298,-0.4139583522144268,-1.0687734197802274,0.30723636745024724,0.3535288998929793,0.17492875077553194,0.18574452037737116,0.4043902550793353,0.505808140194673,-1.8616493839858292,-1.328238416772506,-0.45896847628193316,-0.4758750849313215,-0.41943553524018007,0.48987137112600343,0.7487497635869607,-0.0506840759127384,0.8952829527373265,-1.0856027190638187,-0.42620535713079694,-0.2716486846732991,-1.0684362401901035,-0.8178429976821848,-0.5171209693491778,-0.5686307624440252,-0.8236579521242553,1.6469628437728892,-0.0789668343371263,-0.6098121307010653,0.019378205535957743,-0.968635829090665,-0.8482255609719259,0.38927440321376217,2.165370317182879,0.5192745976539148,-0.37989285365209036,0.3316214910912063,2.8092619878222633,0.1805272657891039,0.8508056057777725,-0.38989725528966446,1.1397028530280493,0.22948184612276717,3.4323428946796777,-0.5171209693491778
12,4.901896057562223,0.17932369944456222,1.0,0.8660731967950845,3.3735631968525586,-0.5313245371190829,5.32492425525866,5.500504471519407,3.3120126260222795,4.963778415122544,1.9636508273912239,-0.338937474272371,-0.7225282109423992,0.4185373676687117,0.3315348937043108,0.33123148244032513,0.21718463032509566,2.296241451223713,0.6286611332401375,-1.854118899721203,-1.3826101914673503,-0.41172379387958574,-0.1893187653716466,-0.1805629023974114,0.29226876862750506,0.8480291104922562,0.0805360786630983,1.0118150193526776,-1.0917147711656032,-0.2914329438438786,-0.10549239396154411,-0.8140232057751193,-0.7635828024452731,-0.5462995536438147,-0.3893241634651839,-0.5973557152669927,1.7827485170614552,0.17487421741404574,-0.4098856033619707,0.04820653427406659,-0.821294113015478,-0.7986643909158047,0.24051696927236643,2.536405680542955,0.7171373848673298,-0.16760379624205002,0.047828525090615234,2.8625799631307274,0.22822469349941268,0.8899804493702238,-0.21452266613561088,1.341636448274691,0.37723546656645923,3.1925427651919795,-0.5462995536438147
18,4.628722886249569,-0.5328739895727019,1.2837929660005913,-0.4956951626240688,3.255401686155392,-0.022026306329999072,5.22959630522102,5.510739651398042,3.1047961900116094,5.028858942907879,1.952119849601516,-0.537604550560856,-1.0557877781857468,0.27780927274201184,0.25265099196556107,0.018159201166932315,0.04513776388424992,1.7198920808072649,0.3103611881585098,-2.428765555987362,-1.672572924708148,-0.6368653478777093,-0.2886435031752901,-0.47835265398641746,0.2090810831303369,0.6511030668112248,-0.15110112715065738,0.8411735210199213,-0.9733325306512634,-0.4409575860100827,-0.518989415948011,-1.3349375128062033,-0.7880004557638184,-0.6187859396035074,-0.5765528417570693,-0.5387222031503874,1.5365340315202656,-0.2162085497130756,-0.5939910748198384,-0.15345892152689203,-2.6009040445901777,-1.1092033805117822,-0.1059334447490649,2.346277956303111,0.4394455738762111,-0.5167746600724772,0.2385120866997249,2.679740725473256,-0.048402123285523506,0.515709212307641,-0.423520786190294,1.018865192522523,0.18154736905906532,2.839918434629815,-0.6187859396035074
24,4.850195550272096,0.06228427825434274,0.7802187921200903,0.6933386617659483,3.4385995963497455,0.5555187228286742,5.390335266855594,5.86725320822141,2.881637803676607,5.294323933205012,2.2256705300880997,-0.3469950374705549,-0.9391177578529779,0.49724934368275253,0.3177563488581363,0.273388334297637,-0.4611486686191415,2.0622842782543427,0.591001890066979,-2.4993967641779085,-1.4780472968046443,-0.6683217896110712,-0.27604346639565663,-0.43450888683787253,0.40587210264659646,0.7144919220866426,0.03687770995952165,1.0300846682386082,-1.2924797083365898,-0.43886683627139167,-0.24800299432993925,-0.9702688086101193,-0.802705112251501,-0.4709294651203368,-0.4410165658596774,-0.5775544524807059,1.770724372645092,0.20887261547691735,-0.44197942306514604,-0.016357552056534497,-1.115477217419936,-1.1067393405603012,0.5934489666089848,2.648351206992638,0.6613869415773173,-0.3627217982870344,0.44312980630819676,2.9738833473791946,0.2152746112926021,0.6382873916900964,-0.3091249920658686,1.1604521793260691,0.334037777165357,2.9445537007390286,-0.4709294651203368
36,4.936605115043958,-0.8395353278067539,1.3953012812175816,0.07961716806336813,3.5398973291896247,0.7391498414280819,5.578809234978062,6.144236870365282,3.2899557051490826,5.570160967053859,2.5315966855877914,-0.2892298358571531,-0.5378573970869578,0.7068177246616167,0.42885860913108276,0.33515853040878885,0.10747745882934673,2.563588849928589,0.6138005508534496,-2.4565428339706363,-1.3949762246714625,-0.3886692447102488,0.0038799531432829057,-0.24039666929136685,0.02859295945977329,0.8937673072899508,0.05887203493172274,1.1246760805094247,-0.6315605403007359,-0.2909549602420682,-0.27813793322380775,-1.0107918452228994,-0.553419563275973,-0.32216464751395024,-0.2218992765560903,-0.20474547716381872,1.8845227825800641,0.2854445918717495,-0.25800704184165413,0.15785296923064576,-0.9842326841416834,-0.8984841714075523,0.5285491918158898,2.741562608276303,0.8055190426486023,-0.5366636659789294,0.40690961839544343,3.028929257156713,0.46918257933976676,0.5437812734356373,-0.14379979221736133,1.3405121242477476,0.4212426488055519,3.1851228324086724,-0.32216464751395024
48,4.946392878116013,0.4043902550793353,1.7052567344388678,0.030373649043518695,3.5143771411641413,-0.7651704754253295,5.498168937763837,6.118512120488644,3.2131874646949794,5.541227597751092,2.535498276552888,-0.3954894927711833,-0.8157744350068828,0.6143624554166349,0.4047394321902241,0.3086009123996577,0.21464042705951047,1.8783214434117477,0.4566859930989516,-2.564003421980828,-1.6978840132373354,-0.4962670177049085,-0.103333338526806,-0.4610793113483658,0.27243623115121257,0.8199616952176763,0.01614973999332975,1.1217723653617564,-0.8678373339115719,-0.3835074607723295,-0.2751260426917025,-1.193418746731808,-0.7815217886741925,-0.40263355844889853,-0.2803616021617183,-0.4541850693772546,1.8049796456790932,0.1916118507687558,-0.29064071817183085,0.09732249207073083,-0.6009040445901777,-1.1092033805117822,0.47902905597209117,2.6996524356981504,0.6395688313716265,-0.5335859153911006,-0.10069399961947291,2.9874219339205306,0.3432185318497613,0.4569342556146564,-0.23524919079677098,1.2368665590093353,0.3814849395678174,3.1882390644969947,-0.40263355844889853
72,4.866717255782574,-0.06509502822188484,1.1629385711262057,0.7308133671846111,3.357746264466005,-0.7345388567716662,5.4421911307484105,5.973916720430245,2.9002878607842715,5.529664897409292,2.376699164291674,-0.5788717617385734,-0.7473671896266763,0.5610712613563571,0.4243781753452718,0.16533421436158835,0.19267251348612147,2.141355849245542,0.34912636927629714,-2.7463919388324296,-1.7739018800821134,-0.964443234043804,-0.2949850300491167,-0.5175393728362455,-0.1878706237800346,0.7121320290530175,-0.11020869650375639,0.9256510635203333,-0.9104870729238006,-0.5840113956642856,-0.4123759941870565,-1.4035475236204626,-0.8144904302757776,-0.43169057038035225,-0.3683524319787145,-0.41628292847285314,1.7437940695298446,0.0748679207824977,-0.4416299181569292,0.03275992358046437,-2.115477217419936,-1.290268939559295,0.40382271178291756,2.622830686311599,0.501240674823653,-0.6371349573052154,0.07885542071123981,2.7548875021634687,0.30736480332033067,0.35029541509711004,-0.3821014364445246,1.1454011752379412,0.3007689307580625,3.1006583634175433,-0.43169057038035225
