,%RSD,Hour,m_reaction,mean_area,norm_mean,norm_rsd,norm_std,std_area,strain,var_area
39,0.19276260858766275,24,ENO,28239.666666666668,13.284045472363779,0.4743508285243468,6.301297975970856,5443.551812312734,I3,29632256.33333325
40,0.1308315005970901,36,ENO,30525.333333333332,13.137651531453985,0.3846449461012962,5.053331265213729,3993.6751662263737,I3,15949441.333333254
41,0.09693758558680717,48,ENO,26799.666666666668,14.23369036027264,0.8102584553607269,11.532967965397377,2597.8949811979032,I3,6749058.333333254
42,0.04361248774834569,0,ENO,20836.666666666668,3.3593078245915735,0.6023535438258019,2.0234909729444794,908.7388697163631,DH1,825806.3333333731
43,0.09301428788511876,6,ENO,44415.666666666664,12.310897583960825,0.3441513997401077,4.236812635577229,4131.291605942806,DH1,17067570.333333492
44,0.23308697131258105,12,ENO,44543.666666666664,16.209485686559923,0.22667242888914757,3.6742434916164095,10382.548354490506,DH1,107797310.3333335
45,0.27643076378390596,24,ENO,38683.666666666664,12.04160830090791,0.13452390715011914,1.6198841970094395,10693.35552262869,DH1,114347852.3333335
46,0.13047010925200933,36,ENO,47963.0,13.44694173169478,0.3013686602675632,4.052486814376842,6257.737850054124,DH1,39159283.00000001
47,0.18969561839307716,48,ENO,52816.666666666664,17.179876395966602,0.09077609130392231,1.559522028310364,10019.090244794359,DH1,100382169.33333349
48,0.3004887275098033,0,PGI,228.4,0.10892615849296558,0.40902145659655736,0.04455313600826025,68.63162536323908,I1,4710.300000000002
49,0.35865207820000294,6,PGI,603.5,0.11490495985783644,0.8433727616211052,0.09690771331926576,216.4465291937018,I1,46849.100000000006
50,0.4702531550170178,12,PGI,621.3333333333334,0.13711427415498917,0.2686668788015373,0.03683806407635923,292.1839603172404,I1,85371.46666666672
51,0.5629881562530448,24,PGI,442.5,0.10236341905386129,1.0705183014755033,0.10958191349876477,249.1222591419723,I1,62061.9
52,0.3336490423902005,36,PGI,495.1666666666667,0.11238887838093438,0.6748818853402615,0.07584921813300236,165.21188415688096,I1,27294.966666666653
53,0.22986636972968272,48,PGI,441.8333333333333,0.11057812630349545,0.37755827766702005,0.04174968691479395,101.56262435889815,I1,10314.96666666665
54,0.41844242224750733,0,PGI,244.0,0.06642166870831633,0.8522570167387636,0.05660833322016016,102.09995102839179,I2,10424.400000000001
55,0.4594834923462273,6,PGI,445.1666666666667,0.1282038974752808,0.6982768010677323,0.0895218074134546,204.54673467612886,I2,41839.36666666666
56,0.50761565817154,12,PGI,478.8333333333333,0.1928317336734009,0.8242886363553302,0.15894900679568183,243.0632976544724,I2,59079.76666666665
57,0.3839775898420469,24,PGI,581.6666666666666,0.27096273291925466,0.592789392067978,0.16062383372028285,223.34696475812393,I2,49883.866666666654
58,0.3716309475499732,36,PGI,493.8333333333333,0.19415503571194548,0.8185297000426996,0.15892166314307837,183.52374959842842,I2,33680.96666666666
59,0.35863117296368396,48,PGI,481.0,0.18674776756826714,0.3371384991992456,0.06295986208677513,172.501594195532,I2,29756.799999999996
60,0.5465027146700983,0,PGI,160.16666666666666,0.055109530909507966,1.6445002946370488,0.0906276398179954,87.53151813299407,I3,7661.766666666669
61,0.18824057025365604,6,PGI,394.1666666666667,0.1022923875432526,0.24253231230119734,0.024809209281675248,74.1981581083161,I3,5505.366666666673
62,0.23948875385578355,12,PGI,472.6666666666667,0.2470168103823709,0.8639085345766698,0.21339993067323715,113.19835098916703,I3,12813.86666666665
63,0.5641542708752896,24,PGI,551.6666666666666,0.25950607604860837,1.0164643919101022,0.26377868578772545,311.22510609953474,I3,96861.06666666665
64,0.3253490230073285,36,PGI,697.6666666666666,0.30026540420342873,0.17255547546011105,0.05181243958654507,226.98516838477948,I3,51522.2666666667
65,0.20864231803292702,48,PGI,562.0,0.2984863238027795,0.9073240959368061,0.27082383389385767,117.25698273450499,I3,13749.2
66,0.4276666162136015,0,PGI,306.1666666666667,0.04936049011177988,0.36047150562177227,0.017793050188821893,130.93726233073102,DH1,17144.566666666673
67,0.35590864597175886,6,PGI,899.0,0.24918002494571995,0.7918738710511373,0.1973191509423862,319.96187272861124,DH1,102375.60000000002
68,0.3524979982830052,12,PGI,686.5,0.24981804949053857,0.5564784673000044,0.13901836528437153,241.98987582128308,DH1,58559.100000000006
69,0.2865030652993781,24,PGI,669.0,0.20824902723735408,0.27940150226142624,0.0581850910545974,191.67055068528393,DH1,36737.6
70,0.309588861969478,36,PGI,858.3333333333334,0.24064296060931734,0.2757132961771244,0.0663484638714168,265.7304398571353,DH1,70612.6666666666
71,0.2651357660799601,48,PGI,863.8333333333334,0.28098232679171636,0.6078046501556269,0.1707823648355532,229.03311259873888,DH1,52456.166666666606
72,0.8708225819535611,0,PGK,6038.5,2.879818774342262,0.9901508498777246,2.851455006908818,5258.462161126578,I1,27651424.300000004
73,0.8001244440219645,6,PGK,17392.333333333332,3.3114587630501693,0.36713264333414747,1.215744608970635,13916.031038578012,I1,193655919.86666662
74,0.7926753462230044,12,PGK,16279.333333333334,3.592482253852661,0.3043132190453039,1.0932398390330318,12904.226186279697,I1,166519053.46666664
75,0.7998405773549473,24,PGK,17105.333333333332,3.9569726645332923,0.16117928406534626,0.6377820211356217,13681.539689182158,I1,187184528.26666662
76,0.8008368941550341,36,PGK,19143.166666666668,4.344959334216002,0.6574480074600578,2.85658485677529,15330.554137625511,I1,235025890.1666667
77,0.810043980167932,48,PGK,16066.666666666666,4.021022774672562,0.5537444212516193,2.226618929200638,13014.706614698107,I1,169382588.26666665
78,0.7866965008453782,0,PGK,8345.666666666666,2.271856993784311,0.780362733299451,1.7728725333349988,6565.506763888578,I2,43105879.06666666
79,0.7941592450246027,6,PGK,14421.166666666666,4.153163098780839,0.19661985563234216,0.8165943288998593,11452.702832373965,I2,131164402.16666664
80,0.7458362610296909,12,PGK,14108.0,5.68145513121686,0.4259902602451225,2.4202445499180567,10522.25797060688,I2,110717912.8
81,0.7676268427013214,24,PGK,17102.333333333332,7.966925465838509,0.17305110389808454,1.3786852465371153,13128.210139492232,I2,172349901.46666664
82,0.7581969222826426,36,PGK,16887.0,6.639276587379595,0.4567044119300396,3.032186909480078,12803.671426586985,I2,163934002.0
83,0.7872544199274931,48,PGK,16840.833333333332,6.538436650705319,0.6329583405701723,4.138558012353634,13258.020476928923,I2,175775106.96666664
84,0.936584377328548,0,PGK,7301.666666666667,2.5123293955728867,0.9927519292794806,2.4941198544405347,6838.626928460615,I3,46766818.266666666
85,0.7678601465960189,6,PGK,13917.166666666666,3.611721453287197,0.047537477662711596,0.1716921279095764,10686.437636867893,I3,114199949.36666664
86,0.8376844699746974,12,PGK,14922.5,7.798536712829893,0.7060625836913547,5.5062549804725585,12500.346503197421,I3,156258662.7
87,0.7872729021881791,24,PGK,17387.166666666668,8.178988631909055,0.6379143232693133,5.217493998151672,13688.445162496237,I3,187373530.9666666
88,0.7480629804567864,36,PGK,18276.333333333332,7.8658632809698,0.44500025997544884,3.500311204962898,13671.848385155046,I3,186919438.26666665
89,0.7732882380712433,48,PGK,16754.833333333332,8.89873417721519,1.4604824337023903,12.996444948009877,12956.315547510669,I3,167866112.5666667
90,0.7781806609702798,0,PGK,12533.0,2.0205825451418744,0.9660602378574799,1.9520044541704311,9752.938223940517,DH1,95119804.0
91,0.743345489599293,6,PGK,23114.333333333332,6.406707626922898,0.7194366041397934,4.609219978829924,17181.935428427925,DH1,295218905.0666667
92,0.7959689462328177,12,PGK,22570.666666666668,8.213488597768075,0.4515577089301656,3.7088640935321906,17965.54976243885,DH1,322760978.2666667
93,0.7979392847172719,24,PGK,19923.0,6.201712062256809,0.30925489891679386,1.9179098369242908,15897.344369422208,DH1,252725557.99999997
94,0.7340881071915306,36,PGK,25385.833333333332,7.117190785477313,0.38986508443427126,2.7747441865149303,18635.43834114633,DH1,347279562.16666675
95,0.7446461648481641,48,PGK,25416.0,8.267158191477828,0.1878728552788861,1.5531746144751715,18925.92692578094,DH1,358190709.99999994
96,0.03839654568326506,0,TPI,3253.0,1.5513870121611952,0.34806056749141495,0.5399766438516362,124.90396310766124,I1,15601.0
97,0.13128887076302823,6,TPI,9658.333333333334,1.8389236188239775,0.2901979697596301,0.5336519007257501,1268.0316767862478,I1,1607904.333333343
98,0.15723894232839464,12,TPI,9318.333333333334,2.0563463165250653,0.12097474403934465,0.24876596929786896,1465.2048775967573,I1,2146825.333333329
99,0.1536738904791201,24,TPI,8673.666666666666,2.0064772332960636,0.37402360282008307,0.750469843773866,1332.916101385728,I1,1776665.3333333286
100,0.21667363957906227,36,TPI,8751.0,1.9862303763949312,0.31951124512025186,0.6346229406576109,1896.1110199563739,I1,3595237.0000000005
101,0.17255646007476522,48,TPI,8714.333333333334,2.1809460248602655,0.3471536123276639,0.7571232908219002,1503.7145119115291,I1,2261157.3333333284
102,0.0734691852939108,0,TPI,4742.666666666667,1.291048500521755,0.3851325925839692,0.4972248561575894,348.43985612058765,I2,121410.33333333582
103,0.1964151820982607,6,TPI,8090.333333333333,2.32994144187386,0.16651596140213992,0.3879724392043139,1589.0642949022952,I2,2525125.3333333284
104,0.05459422320132393,12,TPI,8848.0,3.563192160547688,0.4109681300745425,1.4643584193165524,483.0496868853141,I2,233336.99999999997
105,0.17514054412375907,24,TPI,10314.333333333334,4.804813664596274,0.14783332944620145,0.7103116014058715,1806.4579522738256,I2,3263290.3333333433
106,0.08991830944440694,36,TPI,9024.0,3.547867112246904,0.2734663390555783,0.9702222306418474,811.4228244263282,I2,658406.9999999999
107,0.08341479044328684,48,TPI,10571.0,4.104180147534619,0.2897048933711151,1.189001072017364,881.7777497759852,I2,777531.9999999999
108,0.28294482475367483,0,TPI,3395.6666666666665,1.1683679321023053,0.9887572043245664,1.1552322101679502,960.7863099218952,I3,923110.333333332
109,0.08836937935198473,6,TPI,7442.666666666667,1.9314878892733565,0.03109222104046657,0.06005424839027142,657.7038340570384,I3,432574.3333333283
110,0.0650200067794122,12,TPI,8833.333333333334,4.6163226199808385,0.5435178573923003,2.509053779443595,574.3433932181412,I3,329870.3333333283
111,0.13662368477949008,24,TPI,10337.666666666666,4.862877303018424,0.4544906101185867,2.210132072380671,1412.3701120221085,I3,1994789.3333333433
112,0.039410231147390146,36,TPI,10825.0,4.658919733161179,0.24632745835946182,1.1476198565703353,426.6157521704983,I3,182001.00000000003
113,0.1273256419170312,48,TPI,10465.333333333334,5.558289811454369,0.7802018306166735,4.336587885994703,1332.5052845423704,I3,1775570.3333333435
114,0.13931653944122213,0,TPI,5259.0,0.8478611349957007,0.7583817983550084,0.6430024523133581,732.6656809213872,DH1,536799.0
115,0.04593610402808157,6,TPI,15413.333333333334,4.272185522243267,0.49028889393862934,2.094605114401277,708.0284834194973,DH1,501304.3333333134
116,0.24125723053803333,12,TPI,15579.0,5.669213973799127,0.244985201346625,1.388873526848279,3758.5463945520214,DH1,14126671.0
117,0.30211427368933486,24,TPI,14566.666666666666,4.534370946822309,0.17705935796136468,0.8028528086030232,4400.797920074644,DH1,19367022.333333313
118,0.10163627184163956,36,TPI,15521.333333333334,4.351572356431943,0.23070012404844734,1.0039082824346435,1577.5304540113682,DH1,2488602.3333333135
119,0.10328538653452465,48,TPI,16376.0,5.326683291770573,0.1782421242331458,0.9494393450423926,1691.4014898893756,DH1,2860838.9999999995
120,0.8170774480495779,0,FBP,604.8333333333334,0.2884508385660917,0.5755975262040496,0.16603158911012605,494.19567649531973,I1,244229.36666666673
121,0.8115088956707778,6,FBP,1265.8333333333333,0.24101164598737027,0.4128731483606586,0.09950723707039005,1027.2350104365928,I1,1055211.7666666668
122,0.860811393224506,12,FBP,1065.3333333333333,0.23509507521424103,0.35670454148388714,0.0838594810094158,917.0510709151736,I1,840982.6666666667
123,0.9359250913348929,24,FBP,1127.3333333333333,0.26078575008674865,0.34658363486037197,0.0903840731848539,1055.0995529648692,I1,1113235.066666667
124,0.8128129953131843,36,FBP,992.8333333333334,0.2253451863060337,0.5424760623611936,0.12224436933934674,806.9878355134398,I1,651229.3666666666
125,0.8787067025757818,48,FBP,842.3333333333334,0.21081171268874616,0.5632184879446557,0.1187330540615788,740.1639458030002,I1,547842.6666666665
126,0.8137536206418253,0,FBP,968.8333333333334,0.2637357651649199,0.6143722335872784,0.1620319311212218,788.3916327984884,I2,621561.3666666667
127,0.8425254191338449,6,FBP,1292.6666666666667,0.3722760871652107,0.051595803691461585,0.019207883912401653,1089.1045251336836,I2,1186148.6666666665
128,0.871180882530675,12,FBP,1357.5,0.5466809853010269,0.4972207197268568,0.27182111297236383,1182.6280480353914,I2,1398609.1
129,0.8359966685909979,24,FBP,1283.5,0.5979037267080746,0.47727933546768114,0.2853670933568799,1073.0017241365458,I2,1151332.7
130,0.80902230297094,36,FBP,1060.8333333333333,0.41707620732586326,0.4850239474504245,0.20229194846484186,858.2378264016721,I2,736572.1666666667
131,0.7754858994431618,48,FBP,1087.5,0.422220784262974,0.42716743806104346,0.18035897070973914,843.3409156444385,I2,711223.8999999999
132,0.9901596350771869,0,FBP,867.0,0.2983140268379401,0.8920663370487212,0.26611590121157513,858.468403611921,I3,736968.0
133,0.9089215146384553,6,FBP,1407.8333333333333,0.36535467128027677,0.22482411572960834,0.08214054089826996,1279.6100056918385,I3,1637401.766666667
134,0.7830585418482943,12,FBP,1163.3333333333333,0.6079609790087971,0.8368212451281427,0.5087546634434662,910.9581036835156,I3,829844.6666666666
135,0.8303909929816204,24,FBP,1013.5,0.4767542140337122,0.8667277723030469,0.41321611786552936,841.6012713868723,I3,708292.7
136,0.8051068386951208,36,FBP,1055.5,0.4542715730578868,0.9213487763254634,0.41854255795632733,849.7902682427,I3,722143.5
137,0.8263557789391257,48,FBP,816.6666666666666,0.43374347171815525,1.8572458757071146,0.8055682739634293,674.8572194669526,I3,455432.26666666666
138,0.9004985531830135,0,FBP,1393.3333333333333,0.2246345657781599,1.3630949274964232,0.3061982371525714,1254.6946507683322,DH1,1574258.666666667
139,0.9454865054202513,6,FBP,2012.1666666666667,0.5577216242435441,0.7629751976928993,0.425527766514823,1902.4764299897822,DH1,3619416.566666667
140,1.030766018289632,12,FBP,1696.0,0.6171761280931587,0.8731618001312526,0.5388946190038589,1748.179167019216,DH1,3056130.4
141,0.9772820039718939,24,FBP,1531.3333333333333,0.4766796368352788,0.5097498290236971,0.2429873633758614,1496.5445087489602,DH1,2239645.466666667
142,0.8807661150192074,36,FBP,1445.0,0.405121256016074,0.5537250234062293,0.2243257769698616,1272.7070362027548,DH1,1619783.2000000002
143,0.9048955410881627,48,FBP,1696.0,0.5516643174672016,0.5990151116811477,0.33045526273811987,1534.702837685524,DH1,2355312.8
144,0.19969165324883079,0,E4PD,7180.666666666667,3.4245290517446945,0.5853933073749646,2.004696387802478,1433.9191980954377,I1,2056124.2666666629
145,0.3195728879913133,6,E4PD,38270.0,7.286516675657665,0.0705213193753526,0.5138547696178867,12230.054423427559,I1,149574231.2
146,0.2221538038556695,12,E4PD,29888.5,6.595718856890654,0.22941667073385347,1.5131678612443515,6639.8439665401775,I1,44087527.9
147,0.24878871714146106,24,E4PD,32140.5,7.435054169718935,0.15510502962242287,1.1532142972385742,7996.1937632851295,I1,63939114.7
148,0.24055484086871903,36,E4PD,34521.833333333336,7.835483260828449,0.35958289407860705,2.8175057474331746,8304.39412399644,I1,68962961.7666666
149,0.19414383923741946,48,E4PD,28010.833333333332,7.010302828063736,0.2858044507069167,2.003575749063901,5438.130723572816,I1,29573265.766666602
150,0.09154878554530328,0,E4PD,12833.833333333334,3.4936255160836622,0.4309713170970288,1.505652390110363,1174.9218555574982,I2,1380441.3666666748
151,0.30133373359104454,6,E4PD,28334.166666666668,8.15997888067582,0.24070345922893222,1.9641351438137,8538.040229857588,I2,72898130.96666662
152,0.19082223455631853,12,E4PD,24496.333333333332,9.864957379689912,0.3754440419615729,3.7037394724094272,4674.4450651030975,I2,21850436.6666667
153,0.4311370323567094,24,E4PD,27338.0,12.735093167701864,0.11702691235188484,1.4903486319297334,11786.424190567723,I2,138919795.2
154,0.23718792361482074,36,E4PD,26866.833333333332,10.56293820850534,0.1811351539701417,1.9133194387747077,6372.488412438786,I2,40608608.5666666
155,0.22218795723072904,48,E4PD,31790.666666666668,12.342694448039344,0.40659648249988956,5.018496147143713,7063.503285669697,I2,49893078.666666605
156,0.4185722277388686,0,E4PD,8838.166666666666,3.0410024085330885,0.5685177508921754,1.7288638497569198,3699.4111107940766,I3,13685642.566666665
157,0.369538640678645,6,E4PD,20576.333333333332,5.339878892733563,0.305913485360746,1.6335409634804052,7603.7502501506915,I3,57817017.866666704
158,0.3069851663446571,12,E4PD,18894.666666666668,9.874401184565805,0.3913180545531165,3.86403146142128,5800.382389693515,I3,33644435.866666645
159,0.3161227459070332,24,E4PD,21427.166666666668,10.079419835358683,0.5900663015390462,5.9475259839094,6773.614763674319,I3,45881856.9666667
160,0.29661000578326235,36,E4PD,25697.333333333332,11.059751811204361,0.3803394602238314,4.206460034083008,7622.08618861442,I3,58096197.8666667
161,0.3377857615151202,48,E4PD,21676.0,11.512436930158449,0.9579325459764297,11.028138018899757,7321.844166601745,I3,53609402.00000001
162,0.2144447282321241,0,E4PD,15032.0,2.4234737747205504,0.6174831601710531,1.4964542450061162,3223.5331547852893,DH1,10391166.0
163,0.2149063692722635,6,E4PD,22640.333333333332,6.275326835127268,0.41493582214553365,2.6038578995654627,4865.551835780469,DH1,23673594.666666698
164,0.3953078366902752,12,E4PD,22242.666666666668,8.094129063561379,0.5147154486645648,4.166173272499888,8792.700442222895,DH1,77311581.06666669
165,0.3770778959760616,24,E4PD,22615.833333333332,7.039948119325551,0.36766401816350375,2.5883356132138333,8527.930849078613,DH1,72725604.56666668
166,0.15865053185624842,36,E4PD,29088.0,8.15513293771319,0.1744962071120386,1.4230397661254086,4614.826670634554,DH1,21296625.200000003
167,0.2537550245364451,48,E4PD,28974.166666666668,9.42453648487477,0.13590932563619018,1.2808823980930002,7352.340373423051,DH1,54056908.9666666
168,0.7613937294214197,0,FBA,2454.6666666666665,1.1706541610364833,0.8884627743889705,1.0400826437644666,1868.967807819778,I1,3493040.666666667
169,0.8014067892208857,6,FBA,9211.166666666666,1.7537841525719542,0.09906290926231269,0.17373496037191746,7381.891503311781,I1,54492322.166666664
170,0.6997795964515969,12,FBA,7288.166666666667,1.6083342528228328,0.310662232957785,0.499648710324432,5100.1103288719805,I1,26011125.36666666
171,0.7296209736267417,24,FBA,8362.5,1.934495122797548,0.12151446506091866,0.2350691400097002,6101.455391953627,I1,37227757.89999999
172,0.7447896371675028,36,FBA,8867.166666666666,2.0125969358804614,0.533367725476693,1.0734542499919233,6604.173844370442,I1,43615112.16666666
173,0.7148635090037372,48,FBA,7484.833333333333,1.8732376741469925,0.2632619529291974,0.49315220839648477,5350.634220974805,I1,28629286.566666663
174,0.6903913527650678,0,FBA,4228.5,1.1510820743160475,0.5682773144853196,0.6541338299445145,2919.319835167089,I2,8522428.299999999
175,0.6564750869285011,6,FBA,7668.333333333333,2.208409330901411,0.27253085714600894,0.6018596878798056,5034.069791596722,I2,25341858.666666664
176,0.7321766728349621,12,FBA,8482.333333333334,3.415933955299014,0.48977055200777975,1.6730238589089166,6210.566597877094,I2,38571137.46666666
177,0.680086371187185,24,FBA,8900.5,4.146195652173914,0.24186769867250482,1.0028308006372497,6053.10874675154,I2,36640125.5
178,0.7195077163930734,36,FBA,9019.166666666666,3.545966843588231,0.23040278155069796,0.8170006240492772,6489.360012101861,I2,42111793.36666666
179,0.6963622851926731,48,FBA,10797.666666666666,4.192183253526595,0.4494229083303972,1.8840631900539093,7519.087834748752,I2,56536681.86666668
180,0.7967349295190859,0,FBA,3114.5,1.0716251863745843,1.021998735124393,1.095199585002267,2481.430937987193,I3,6157499.5
181,0.6756056600706225,6,FBA,8087.666666666667,2.0988754325259515,0.1421361994325664,0.2983261770616227,5464.073376764505,I3,29856097.866666663
182,0.7581772864630911,12,FBA,7911.0,4.134308858113405,0.49710242100586594,2.0551749425541708,5997.9405132095135,I3,35975290.4
183,0.7316705937547352,24,FBA,9293.0,4.371462171697373,0.8764938255797766,3.831559602248309,6799.414827762754,I3,46232042.0
184,0.6782619681749676,36,FBA,10581.5,4.554120938239724,0.4227161201275629,1.9251003336043926,7177.02901624342,I3,51509745.5
185,0.6785654123135981,48,FBA,9155.0,4.862352837036381,1.300844287470247,6.325163911723525,6212.26634973099,I3,38592253.2
186,0.6359024743275964,0,FBA,5547.333333333333,0.894346517626827,0.9276153489191212,0.8296095570030102,3527.5629925866197,DH1,12443700.666666668
187,0.6735228300204219,6,FBA,12030.0,3.334411234813138,0.7383163496923961,2.461850331260551,8102.479645145676,DH1,65650176.4
188,0.733878600483617,12,FBA,10888.333333333334,3.9622755943716643,0.576488718873999,2.2842071812250335,7990.714828265784,DH1,63851523.46666667
189,0.7258818636945891,24,FBA,10137.833333333334,3.1557457846952013,0.39496238174170584,1.2464008712945651,7358.869353825129,DH1,54152958.16666667
190,0.619250281147776,36,FBA,12632.5,3.541656931919069,0.0716734157747577,0.2538426498129882,7822.67917659928,DH1,61194309.49999999
191,0.6710592369212341,48,FBA,12483.166666666666,4.060446709313672,0.256198243142568,1.0402793133001842,8376.944297693919,DH1,70173195.76666667
192,0.9541222989115952,0,PYK,1857.5,0.8858596296001907,1.254260597021835,1.1110988278998768,1772.2821702282881,I1,3140984.090909091
193,1.0120862770320063,6,PYK,5526.416666666667,1.0522165455526291,0.2034510731813808,0.21407458541188765,5593.210469494296,I1,31284003.356060605
194,1.0362595204891694,12,PYK,4690.583333333333,1.035106109088234,0.5421067422411829,0.5611380006717691,4860.661635814489,I1,23626031.537878785
195,1.0210152013315783,24,PYK,5522.666666666667,1.277557157728342,0.20128032804663606,0.25714712380588867,5638.726618553863,I1,31795237.87878788
196,1.0277374415811684,36,PYK,5706.666666666667,1.2952525061471536,0.6963050321442512,0.9018908379277157,5864.954999956534,I1,34397697.15151515
197,1.059681792790101,48,PYK,4813.5,1.2046800700759157,0.7194969200333605,0.8667636000451943,5100.778309595151,I1,26017939.363636363
198,0.8740496276236916,0,PYK,3254.0,0.885803729413366,0.9933096352303943,0.8798773793493135,2844.1574882874925,I2,8089231.818181817
199,0.9413658876682413,6,PYK,3667.5833333333335,1.0562302006335798,0.7298403942984931,0.7708794661003884,3452.5378401805806,I2,11920017.537878789
