,ACACT1r,BISS,HMGR,HMGS,IPDDI,GRTT,LIMS,ERG1,NudB,MVD1,ERG8,GND,FRD2,PPC,FUM,PFK,SUCDi,FDH4pp,ICDHyr,PFL,ACKr,ENO,PGI,PGK,RPI,SUCOAS,TPI,TALA,FRD3,FBA,GAPD,FBP,PTAr,PDH,ACALD,FHL,CS,G6PDH2r,PYK,AKGDH,PDXPP,PPCK,PPS,ACONTa,ME1,TKT1,ACS,TKT2,MDH2,ACONTb,PGM,MDH,ME2,YPL069C,GLYCL
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,6.559864057934986,5.9737133084797245,-0.04294052221695473,4.458889557747626,0.014145377858173514,-0.006220470648665453,0.12199052437861055,0.9432228082947433,-0.051794615218000696,0.3117998161151411,-0.354430734574692,0.2009748983412726,-0.32636034120262297,1.2951084972878235,0.31070751496910354,0.6088196642079373,0.35620690580445313,6.076815597050831,0.4531987455716836,-1.1412082742858276,-0.6276983825975183,0.19730144037361724,0.3553125252464192,0.0390257779930012,0.06502426927955804,0.4271239436557993,0.6113996437163981,1.198184560371582,-0.8609029531953647,0.38806823641943594,0.006870419846105125,-0.8087468827970358,-0.36628423542857014,-0.05017614478286937,-0.565132247227444,-0.07048258545462412,1.1876899493587647,0.20416967231497116,-0.010059423476529286,0.15471612327997272,0.5159208562915049,-1.012077226467375,1.0198214409127437,2.0572320763839826,0.4846277714639169,-0.19209263870880716,0.6338721012021026,2.383215215671508,0.35086142606900006,0.39667466479924296,0.19603260956012014,1.1999653377390143,0.1293709030916774,-0.40880554556732945,-0.05017614478286937
8,6.9799778616779715,6.629680421010357,0.1899984159620193,4.950730605966189,0.37446203642017756,0.4134981714709376,0.7705181538772327,1.3315782649210814,-0.7750142020153857,0.64455963126401,0.25268104341421993,0.7246635433915305,0.01868659701575021,1.8636292425887242,1.072071489815448,1.0806791308046315,0.47661793798354984,6.781359713524659,0.8197447586878811,-0.29980982910984605,-0.29412498394757075,0.7555150381291856,0.8750733880991696,0.30908050766780537,0.5151541934676538,0.7133559850479034,1.0974125016579444,1.778259321143381,-0.16822268672794516,0.8266805991387817,0.4833930100771556,-0.10525129067431949,0.00978532730184338,0.24147592654467487,-0.0635971301274219,0.39659373435945217,1.516249750637142,0.48423500963787,0.513644145494962,0.4771018084082119,1.3980843659976467,-0.5797429037074986,1.334419039070559,2.787949522885011,1.0788851642410346,0.45790712871437733,1.4818690077570527,3.0443941193584534,0.6654396188881349,0.41725102624248345,0.7279299765743084,1.6295056172645033,0.33357020766215606,0.3331263014922264,0.24147592654467487
12,6.734837411097164,6.029256547321658,-0.07155326102503388,4.435937107076002,0.08263234832825624,0.1361331679463749,0.16046467219324612,0.9805038243742028,-0.43332285230659345,0.4522570891525593,-0.04350163863658656,0.5208756631745316,-0.32636034120262297,1.5286498755648399,0.4158850520749869,0.8723289164275221,0.19062809978364995,5.930737337562887,0.6351397008016464,-0.4414996988423471,-0.612689716252685,0.08723771914004579,0.6126188436240216,0.1648026283876957,0.319801818311125,0.41652274813552087,0.8303160705009153,1.5466163897129466,-0.6926552663486895,0.5525427131572543,0.2292886081952507,-0.5200266247602195,-0.45043770461942106,-0.09124234359914832,-0.2639604044588544,0.14116067102959604,1.244709183685324,0.21642346354220418,0.2528407807467324,0.19949547778781943,0.8732428577140612,-1.015244505546058,1.1488633859144828,2.657491959721226,0.4108375107495581,0.008356020477761667,1.1643868179008825,2.809297945975397,0.3997872101491286,-0.057077958237433245,0.42009334574770574,1.4714508081841104,0.286427224263013,-0.3598959450863828,-0.09124234359914832
18,6.768309184791794,5.958327150835078,0.031386916844250615,4.711858924829245,0.09438787703614188,0.14263560214145782,0.2700891633677445,1.0914442611973667,-0.7261046015344391,0.4981002968979497,-0.4166254961820358,0.5289679459446679,-0.1713086162418408,1.6758232694159627,0.42545934436830674,0.901610359046239,0.12651048937970688,6.471675214392044,0.5158074288101664,-0.48269243541390977,-0.6543452226632607,0.5021787267597635,0.70442323205959,0.1552432414300234,0.3258642989415672,0.4687784900560209,0.8817274262034747,1.5477467231265558,-0.3486551804240318,0.5790125887664155,0.11214847529029005,-0.4489642408953758,-0.24942959814171592,-0.14019982563005295,-0.2578983807060896,0.20952270025856848,1.264539116584252,0.2406231584135346,0.27815359697888414,0.17124150684850473,0.6072611678299304,-0.9633434036340283,1.077702356993244,2.6459305180125834,0.6469842273285404,0.10322685973479165,0.4818690077570526,2.8015100995829516,0.4114728000445731,-0.22542697233496042,0.5394708172994673,1.5167989289626356,0.3188487019553906,0.6874097696919736,-0.14019982563005295
24,6.6621813104746925,5.876107613311895,-0.1680752227684904,4.66844549105895,0.07194652991073001,-0.027962365380176105,1.0210616155278296,1.0982440933027078,-0.34759297828070956,0.2886150286943416,-0.2658940599730345,0.397102133242683,-0.29480227269997267,1.6421671075140962,0.04252477449709255,0.8517362263485857,0.1616926945951642,6.451211111832329,0.528588091801881,-0.7000532975212237,-0.5381293359112854,0.5518761536627209,0.5061718191829435,0.24576753519592467,0.37511199099135584,0.39158180093391304,0.8861693052344328,1.5368970850158812,-0.38361178136597474,0.5844385516626044,0.20681329536568055,-0.6432335501494584,-0.24229957220394455,-0.055810358930003454,-0.2389741648419286,0.16560577572419696,1.3840596950747008,0.4001588217006148,0.2274261376890108,0.12777683233235748,0.7899144741151652,-1.0173598945480633,0.9624502616836013,2.667328554924959,0.6857402708110332,0.14871169891603686,0.8424587230135201,2.794170614323865,0.3089912704661424,-0.26522798039293516,0.47411417890483787,1.3934128312670695,0.07199972386253493,0.27237227041312984,-0.055810358930003454
36,6.804131021183318,5.951090399519053,-0.23870224652349362,4.7934488045056804,0.09610858058471985,0.18893330138202552,0.9125371587496607,0.9927197740838419,0.07781123655639376,0.4706863081960845,-0.5993177936982261,0.4579373268786979,-0.26524882689923585,1.7436711012124493,0.22819173718905067,0.972630387807343,0.06902631328158737,6.113742166049188,0.7484334222833497,-0.5230551960528951,-0.5065746020364403,0.7332433556929621,0.7270923074093053,0.35176101106923635,0.499485641984307,0.5582328521410882,0.9739697231011064,1.6608336818492386,-0.525160847611644,0.6847742541522697,0.29113678125644055,-0.39517017176167824,-0.3152589056470422,0.03583053846144633,-0.12612791672540294,0.15683636302691592,1.4298015818287382,0.36043735502289365,0.2806638223350738,0.2571353721745824,0.30292713295730667,-0.9684502940671169,1.1565577777044833,2.7667553006158876,0.812139984622981,0.3263049726435052,1.0608822421470225,3.0004252601477774,0.4153083661587206,-0.18430798500936796,0.547849117256732,1.5419414596026693,0.17640443693518507,0.2250665556347733,0.03583053846144633
48,6.794415866350106,5.864048541998743,-0.19688207082886658,4.757755026313924,0.060476072439304765,0.08137713440029999,0.3388019134517587,0.9780481726478906,0.2496478522188834,0.584481810668767,-0.4882864813094822,0.5422820090867441,-0.09369958441234781,1.7446042804434905,0.2638454978805782,0.9691481456950334,0.1288874387769876,5.348728154231077,0.6137083202701353,-0.5916684690385172,-0.7292560537336443,0.5833215204029393,0.7596565837795077,0.34222318215369646,0.3132141239372582,0.4817257874394631,0.9140733026827849,1.682534912081703,-0.3149815402580232,0.6815032877925999,0.39969880244635314,-0.5770094229675611,-0.14983240807020967,-0.04478792174683792,-0.11862911947905654,0.3025686421648715,1.3853775257586045,0.44127467548811,0.26893053669356515,0.2521864144135733,0.3774740863223605,-0.9890605737424031,1.171824534357794,2.8704534271212254,0.7993443793178928,0.16144825471193797,0.445799753049531,2.9815942061435163,0.3555874062385934,-0.3090442126854248,0.6376178794023564,1.5868298129323115,0.20337148453545453,0.7444407147283527,-0.04478792174683792
72,6.742229980711159,5.817623257511432,-0.24370292758186007,4.832680821814503,0.043929867829176523,0.10154317712874121,0.9569312781081141,1.0168456714379233,-0.7381774338350142,0.46024405762200143,-0.5778380662877749,0.6407073777474348,-0.11630722705500081,1.7686574641208774,0.13786106749475824,1.0832115937905615,-0.12090295996292033,5.826548487290915,0.5391911067560606,-0.42194716615508754,-0.8582861659464551,0.6996404993502789,0.6554573543442976,0.3202128781201844,0.48734375570146904,0.5192081524626806,1.0680453874230986,1.7038590296383038,-0.35541582085623946,0.692762022018756,0.24374836766199276,-0.6285035796839464,-0.21388830555476085,-0.07879928096590964,-0.14183714234174077,0.3552831985905734,1.3810901673555063,0.2932922269264746,0.2174322383940534,0.2047853189116774,-0.1565044856799908,-1.1666605409806112,1.1333503865431582,2.8817631962877392,0.682259702076071,0.21463597770201331,0.6966078565500653,3.084256850951248,0.22724924166932678,-0.2663493912856898,0.6224177212955757,1.6240602168102691,0.26866294478717356,-0.018859027251315878,-0.07879928096590964
